SMILES,Solubility
OC(=O)c1occ(Cl)c1Cl,-1.8263
COc1ccc2C=CC(=O)Oc2c1,-3.1221
C([C@H](c1ccccn1)c1ccc(cc1)Cl)CN(C)C,-2.67
O=C(OOC(=O)c1ccccc1)c2ccccc2,-4.4252
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-5.3544
CCOc1cc(ccc1C2COC(=N2)c3c(F)cccc3F)C(C)(C)C,-6.6782
CCCCCCCCCC(C)=O,-4.2018206695
CC[C@H]1OC[C@@H](COc2ccc(Oc3ccccc3)cc2)O1,-4.7874
CN(C)CCCNC=O,0.8854190372
CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C,-4.43
CC(C)OC(=O)C1(CC1)[S](=O)(=O)c2ccc(C)cc2,-3.2307
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-3.63
CC(=O)OC1=CC=CC=C1C(=O)OCC(=O)N2CCOCC2,-1.8
CCC(C)C(C)(C)C,-4.6776
NC1=Nc2[nH]cc(CCc3ccc(cc3)C(O)=O)c2C(=O)N1,-3.5742890365
CC(C)(C)C(Br)C(=O)NC(C)(C)c1ccccc1,-4.9455
OC1=C(Br)C=C(\C=N\OC2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)C=C1Br,-5.19
CCCC(CCC)(C(O)=O)C(CCC)(\C=C\C)C(O)=O,-3.4953596006
Cl/C=C/[As](Cl)Cl,-2.6177
NCCCNc1ccccc1,-1.6543
c1ccccn1,0.76
CC(C)(C)CC(C)(C)c1ccc(O)cc1,-4.4694622333
CC(C)(C)C(=O)OCN1C=C(F)C(=O)N(COC(=O)C(C)(C)C)C1=O,-3.9
CC(C)(C)CC(C)(C)c1ccc(O)c(c1)n2nc3ccccc3n2,-5.5097937283
CC1=CC(=O)CC(C)(C)C1,-1.0613582209
CC(C)C(N)C(=O)NC(C(=O)O)C(C)C,-0.4
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O,-0.5004
CCCC(O)C(C)CC,-1.8406
CSc1ncccn1,-0.402
COC(=O)c1ccc(O)c(I)c1,-3.3138
OCCOC(=O)c1ccccc1O,-1.1567
CCOC(=O)c1ccccc1C(=O)c2ccccc2,-3.4053
Clc1cc(Cl)cc(c1)c2cc(Cl)cc(Cl)c2,-8.3748
CCN(CC)CCCC(C)NC1=C2C=C(OC)C=CC2=NC2=C1C=CC(Cl)=C2,-2.64
COc1ccc(\C=C\C)cc1,-3.1255398769
CCCCC(CC)C(=O)OOC(C)(C)CC,-4.116871778
O[S](O)(=O)=O,1.0084
C1C(N2C)CC(O)C(C(=O)O)C2C1,-0.02
CCCCCCOC(=O)CCCCC(=O)OCCCCCC,-5.082600348500001
Fc1ccccc1F,-2.0
NNC(=O)CC(=O)NN,-0.121
CCOC(=O)OCCOc1cc(O)c2C(=O)c3ccccc3C(=O)c2c1N,-9.2195295624
Clc1ccc(c(Cl)c1Cl)c2cc(Cl)c(Cl)cc2Cl,-8.3813
Brc1ccccc1,-2.568561457
Oc1ccc(cc1)c2ccccc2,-3.4812
COc1cc(C=O)cc(OC)c1OC,-2.1195
CC(C)CCCC(C)C\C=C\C(C)=C\C(=O)OCC#C,-4.7239
Oc1ccccc1C#N,-0.7749656265
FC(F)(F)Cl,-3.0647
Cn1cnc2nc(Cl)nc(Cl)c12,-1.1522
CNC(=O)Nc1sc2ccccc2n1,-4.2373
CC(C)=CCC\C(C)=C\CCC(C)(O)C=C,-3.9853522661
CC(C)(c1ccccc1)c2cc(n3nc4ccccc4n3)c(O)c(c2)C(C)(C)c5ccccc5,-7.0488126213
C[C@@H](Oc1ccc(Cl)cc1C)C(O)=O,-2.3972
COC1=CC2=C(C=C1OC)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N,-1.8
CC(=O)OC1=CCC2C3CCC(C3)C12,-3.0097265709
CCCCCCCCSC(=N)N,0.16
COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCC(=O)N(C)C,-4.9
CCC[C@@H](N)C(O)=O,-0.0687
OC(=O)/C(S)=C/C1CCCCC1,-2.67
CCCCCCCC/C=C/CCCCCCCC(=O)OCC(CO)(CO)COC(=O)CCCCCCC\C=C\CCCCCCCC,-7.1238862525
CCOc1ccc(NC(=O)OC(C)C)cc1OCC,-4.0022
CC(C)C(NC(=O)CN)C(O)=O,0.4579
OC1C(O)C(O)C(O)C(O)C1O,-0.1
CN1C(=O)N(C)C2=C(N=C3C(=O)N(C)C(=O)N(C)C3=N2)C1=O,-3.31
N#CCCC#N,0.1752408894
CCCCNC1CC(C)(C)NC(C)(C)C1,0.5746150304
Cc1ncc(CO)c(C=O)c1O,0.4758
COCCCNc1nc(NC(C)C)nc(SC)n1,-2.9284
N[S](=O)(=O)c1cc2c(NC(Cc3ccccc3)N[S]2(=O)=O)cc1C(F)(F)F,-3.5913
CCCCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(=O)CO,-4.71
OC(=O)CCC(N(CC(O)=O)CC(O)=O)C(O)=O,0.0436038038999999
Oc1ccc(cc1C(=O)Nc2ccc(Cl)cc2)[N+]([O-])=O,-5.122000000000001
CCCCC(=O)N1C(=O)NC=C(F)C1=O,-2.3
CC(C)I,-2.0843
COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCC(=O)N(C)CCO,-3.39
O=C(C1CCCCC1)c2ccccc2,-4.014709734599999
CCOCCOCCOC(C)=O,0.7539645195999999
O=C(NCN1CCCCC1)C2=CC=CC=C2,-2.15
COC1[C@H](O)C(C)O[C@H](O[C@H]2CC[C@@]3(C=O)[C@H](CCC4C3CC[C@]5(C)[C@H](CC[C@]45O)C6=CC(=O)OC6)C2)C1O,-3.1373
CC(=O)c1cccc(c1)C(F)(F)F,-2.4821079167
C=CN1CCCCCC1=O,-0.4507860761
CCCCC(CC)CO[N+]([O-])=O,-4.1466934911
CCCCCCCCCCCCCCO,-5.787142557
CCCCCOC(=O)C1=CC(Br)=C(O)C=C1,-4.1
CCOC(=O)N1CCN(C)CC1,1.13
CC(C)=CCC\C(C)=C\C=O,-2.4116682055000003
COC12C(COC(N)=O)C3=C(N1CC4NC24)C(=O)C(=C(N)C3=O)C,-2.56
CC(C)C1CCC(C)CC1O,-2.4880091207
CCC(C)CCCC(C)(C)O,-2.7493446847000005
CC(=O)NC1=CC2=C(C=C1)COC2=O,-2.6
CC(=O)OCSC1=NC=NC2=C1N=C[NH]2,-2.15
ClC1=CC=C(C=C1)N2N=NC3C4CC(C5N=NC45)C23,-4.87
CN(C)C1=C(C)N(C)N(c2ccccc2)C1=O,-0.6286
CC/C=C(C)/C1(CC)C(=O)NC(=O)NC1=O,-2.31
CCCC[Sn](Cl)(Cl)CCCC,-3.5188
CCOC1=CC=C(N(C)C(N)=O)C=C1,-1.66
CC(=C)OC(C)=O,-0.5277513782
Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2,-4.2393931239
CCC(C)Br,-3.1114780979
O=C1CCCCCCCN1,0.6329
COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,-3.98
CCSC(=O)N(CC)C1CCCCC1,-3.4037
CO[P](=O)(OC)OC,0.5526
CCCOC(=O)c1ccc(N)cc1,-2.452
c1cc2cccc3C=Cc(c1)c23,-3.9756
COc1ccc(cc1)C(=O)CC(=O)c2ccc(cc2)C(C)(C)C,-7.060548154299999
CC(=O)Nc1ccccc1Cl,-1.4001
Cc1ccc(N)cc1C,-1.5036
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Br)cc3,-3.6693
CCOC(=O)C(CC(O)=O)=C(c1ccccc1)c2ccccc2,-2.1908
CC(C)O[N+]([O-])=O,-1.4593
Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,-7.0335
CCC(CO[N+](=O)O)O[N+](=O)O,-1.89
NC(CSCCCCSCC(N)C(=O)O)C(=O)O,-3.62
CCCCCCCCO[P](=O)(Oc1ccccc1)Oc2ccccc2,-6.4131
CNCCCC12CCC(C3=C1C=CC=C3)C4=C2C=CC=C4,-4.69
C[C@@H](Oc1ccc(Oc2ncc(Cl)cc2F)cc1)C(=O)OCC#C,-4.9417
CN(C)[S](=O)(=O)C1=CC=C(C=C1)N(C)C=O,-2.37
CC\C(C)=N\O,0.0599
CC(C)c1ccc(CCC=O)cc1,-3.3026567859
CC(C)Cc1sc(N[S](=O)(=O)c2ccc(N)cc2)nn1,-3.8226
NC1=NC(=O)NC2=C1N=C[NH]2,-3.38
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,-3.3290743264
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-5.2594
CCCCCCCCCCCCCCCCCC(=O)O[Al](O)OC(=O)c1ccccc1,-7.253899897899999
NC(=S)Nc1ccccc1,-1.7898
CCC(CC)(CC(O)=O)C(O)=O,-0.7962
C[C@]1(Cn2ccnn2)[C@@H](N3[C@@H](CC3=O)[S]1(=O)=O)C(O)=O,-1.8384616763
CC(CCCC(C)(C)OC(C)=O)C=C,-4.0301641261
COc1ccc(N\N=C2/C(=O)C=Cc3ccccc23)c(c1)[N+]([O-])=O,-7.9911025111
CCOCCOC(=O)/C=C/c1ccc(OC)cc1,-2.6995
CCCCCCCCCCCCCCCCCCNC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-7.724189002
Oc1c(Cl)cc(Cl)c(Cl)c1Cc2c(O)c(Cl)cc(Cl)c2Cl,-3.4634
CC(C)CC(C)CO,-1.6007
CCO[P](=S)(OCC)SCC[S](=O)CC,-1.8609
CON(C1CCCCC1)C(=O)C2=C(C)OC(=C2)C,-2.92
CC(=O)C(N=Nc1ccc(C)cc1[N+]([O-])=O)C(=O)Nc2ccc(Cl)cc2,-7.6052980935
CCOCCNCC1=CC2=C(OC(S(N)(=O)=O)=C2)S1,-0.92
OC1CC(=CC(O)C1O)C(O)=O,0.01
ClCCCCCCCl,-3.4346473299
CC(C)n1nc(C)cc1OC(=O)N(C)C,0.6752
CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23 ,-3.36
CCCCC(CC)C(=O)OC,-2.9898040042000003
CC1(CC=C)C(=O)NC(=O)NC1=O,-1.16
CCC1CCCCN1C(=O)COC(=O)C2=CC=CC=C2,-2.72
COc1ccc(cc1[N+]([O-])=O)C(O)=O,-2.6613195143
CC(C)CCCCCC(=O)NCCCCCC(O)=O,-2.7708536118
c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,-8.1924
FC(F)(F)N1C(F)(F)C(F)(F)OC(F)(F)C1(F)F,-5.5960586261000005
[O-][N+](=O)C1=NC(=O)NN1,-0.8786253202
CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(CO)(CO)COC(=O)CCCCCCCCCCCCCCCCCCCCC,-8.3487503358
CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2,-1.7
CC(=C)[C@@H]1CC=C(C)C(=O)C1,-2.0608
CC(C)COC(C)(C)C,0.8852856245999999
CC#C,-1.0417
O=C(O)CN(C(=S)SCC1=CC=CC=C1)C1=CC=CC=C1,-3.92
COc1cc(N[S](=O)(=O)c2ccc(C)cc2)c3C(=O)c4ccccc4C(=O)c3c1N,-5.1125700507
COC1=CC(O)=C(CC=C(C)C)C2=C1C(=O)CC(C1=CC=C(O)C=C1)O2,-5.44
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,-3.09
ClC1=C(Cl)C2(Cl)[C@H]3CO[S](=O)OC[C@H]3[C@]1(Cl)C2(Cl)Cl,-5.9019
Nc1cccc2nc3ccccc3cc12,-4.222
OC(=O)Cc1sc(nc1c2ccc(Cl)cc2)c3ccccc3,-4.9644
Nc1ccccc1O,-0.7369
C(Oc1ccc2ccccc2c1)c3ccccc3,-6.4776739787
COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc2O)cc1O,-3.1851035311
OCN1C(=O)OC2=CC=C(Cl)C=C12,-2.7
CC1(C)C2CCC1(C)C(O)C2,-2.3202
N(Nc1ccccc1)c2ccccc2,-2.9210000000000003
CN(C)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-1.55
Clc1ccc(c(Cl)c1)c2c(Cl)cccc2Cl,-6.65
CC(C)(O)C(=O)c1ccc(Cc2ccc(cc2)C(=O)C(C)(C)O)cc1,-4.536378597
Cc1oc(cc1C([O-])=O)[C@H](O)[C@H](O)[C@H](O)CO,-1.2774
COC1=C(Cl)C=C(Cl)C(OC)=C1O,-2.96
Cc1ccc(N)cc1N,-0.5071845321
CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-3.8124
CCN(CC)c1ccc2C=C3C(=C(C#N)C(=O)n4c5ccccc5nc34)Oc2c1,-7.2023327624
NC(=O)CC[C@H](NC(=O)C[NH3+])C([O-])=O,-0.194310278
CSc1nc(nc(n1)N(C)C)N(C)C,-2.676
CC(=O)CCc1ccccc1,-1.7160179957
CC(=O)OCCBr,-0.6737
NC(C(=O)NCC(=O)O)C1=CC=CC=C1,-1.41
CC(=O)OCC(C(OC(C)=O)c1ccccc1)[N+]([O-])=O,-3.972
CCCCCCCCCCCCC(CO)CCCCCCCCCC,-5.549815883300001
CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,-5.4201521344
CSCCC(O)C#N,-0.0765411499
CC(O)(CCC(C)(O)C(O)=O)C(O)=O,-0.8372
NC1=C2C=CC=C(F)C2=NC2=C1C=CC=C2,-1.66
Nc1ccc(cc1[S](O)(=O)=O)[S](O)(=O)=O,-1.7700930025
S=C1NCCN1,-0.7083
N#CCCCC#N,1.0263
CCC(O)C=C,0.0193
CCC1(CC)C(=O)N(C2=CC=CC=C2)N=C1OC(C)=O,-3.54
NC(N)=NC(N)=Nc1ccc2ccccc2c1,-2.5497
Cc1cc(Cl)cc(Cl)c1O,-2.0439
CNC(=O)O/N=C/C1(C)SCC(C)S1,-2.3698
NC(=O)C(Br)(Br)C#N,-1.2075
FC(F)=C,-0.7061
Oc1cnn(c1)c2ccccc2,-1.9616
c1c(Cl)c(Cl)cc(Cl)c1c2c(Cl)cc(Cl)c(Cl)c2,-8.56
NNC(=O)C1=CC2=C(C=C1)OCO2,-0.6
CCO[P](=O)(OCC)Oc1ccc(cc1)[N+]([O-])=O,-2.0594
CC(C)N(C(C)C)C(=O)SC\C(Cl)=C\Cl,-4.2856
CO[Si](CCCOC(=O)C=C)(OC)OC,-4.6063887787
CCCCCCCO,-1.8425
CCCCCN,1.0597
COc1ccc(cc1)N2CCN(CC2)c3ccc(cc3)N4C=NNC4=O,-6.4889092646
CCOC1(C)CCC2C(=C)C1CCC2(C)C,-4.7342962454
CO/N=C(C(=O)OC)/C1=C(COC2=C(C)C=CC=C2)C=CC=C1,-5.19
CC(=O)OCC1=C(N2[C@H](SC1)[C@H](N)C2=O)C(O)=O,-2.6489777217
CC(C)(C)C(C)(C)C,-4.87
COc1ccc2C(OC(=O)c2c1OC)C3N(C)CCc4cc5OCOc5cc34,-4.1065
CC(Cl)(Cl)Cl,-2.14
CCOc1cc(O[P](=S)(OC)OC)nc(CC)n1,-3.8638
CCCCCCCCCCCCOC(=O)c1ccc(N)cc1,-7.8
[O-][N+](=O)OCCOCCOCCO[N+]([O-])=O,-1.561
CNN1C=C(C(O)=O)C(=O)C2=C1C=C(N3CCN(C)CC3)C(=C2)F,-3.73
CC(C)CC(NC(=O)C(N)CC1=CNC2=C1C=CC=C2)C(=O)O,-1.76
CCC1=NC2=C(N=C1CC)C(=O)NC(=O)N2,-2.39
COc1cc(OC)c(NC(=O)C2=Cc3ccccc3C(=N/Nc4cc(ccc4OC)C(=O)Nc5ccc(cc5)C(N)=O)\C2=O)cc1Cl,-7.8662401992
COC(=O)c1ccc(NC(=O)c2cc(Cl)ccc2Cl)cc1N,-5.7900649855
Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2,-8.21
N[S](=O)(=O)c1ccc(SCCCCO)cc1,-2.5141
CC1(CCN2CCCCC2)NC(=O)NC1=O,-0.8213
CCO[P](=S)(OCC)O\N=C(C#N)\c1ccccc1,-4.63
ClC1=CC=C(Cl)C=C1,-3.35
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]3[C@@H](C)[C@@H](O)C[C@H]13,-0.5911
ClCC[S](=O)CCCl,-1.1641
CN(C)c1cccc(c1)[S](O)(=O)=O,0.2983
[O-][N+](=O)c1cc(OC(=O)Oc2cc(c(Cl)cc2Cl)[N+]([O-])=O)c(Cl)cc1Cl,-6.8129074612
CC1=C(OCC(=O)NC(CC2=CC=CC=C2)C(O)C(=O)N3CSC(C)(C)C3C(=O)NC(C)(C)C)C(=CC=C1)C,-5.01
CC1=CC=C(C=C1)C(O)=O,-2.53
CC(C)=CCCC(C)(OC(C)=O)C=C,-3.8157769203
O=C(OCCC)C,-0.72
OC(C(O)=O)c1ccccc1,-0.0321269405
Clc1cc(c(Cl)c(Cl)c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl,-9.29
Nc1ccc(F)cc1,-0.5272743845000001
OCC#C,1.2513159198
CCCCCCCCCCCCCCCCCCCCCC(N)=O,-6.8320079078
CCCCO,-0.0504090528
CCCCCC(O)/C=C/C1C(O)CC(=O)C1CCCCCCC(O)=O,-3.67
CCC(C)(C)OOC(C)(C)CC,-4.1004353388
CCCCCCC#CC(=O)OC,-3.6518876662
CC(Oc1ccc(Cl)cc1)C(O)=O,-2.1351
OC(=O)c1oc(Cl)c(Cl)c1Cl,-2.2193
ClC(Br)Br,-1.9
O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3cccc(O[P](=O)(Oc4ccccc4)Oc5ccccc5)c3,-5.7380720068
C[N+]([O-])=O,0.2335017655
COC1=NC=NC2=C1[NH]C=N2,-1.53
Fc1cccc(F)c1,-2.0003579549
Nc1n(nc(C#N)c1[S](=O)C(F)(F)F)c2c(Cl)cc(cc2Cl)C(F)(F)F,-5.3619
OC1C(O)C(O)C(O[P](O)(O)=O)C(O)C1O,0.1076
CCCCCCCC(=O)OCN1C(=O)NC=C(F)C1=O,-3.29
CCCC#N,-0.321
CCc1cccc(C)c1N,-1.7061271762
CN1C(=O)C(O)N=C(C2=CC=CC=C2)C3=C1C=CC(=C3)Cl,-2.7
CC1=CS(=O)(=O)C2=C1C=CC=C2,-2.67
CCC(C(C(O)=O)c1ccccc1)C(O)=O,-2.3256
O=[S]1(=O)NCc2ccccc12,-1.5208
CC(=C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-6.058168845700001
CCC(C)c1cc(C(C)CC)c(O)c(c1)C(C)CC,-5.5497933448
CCSC(CCC(SCC)C(=O)O)C(=O)O,-1.36
Cc1cccc(C)c1N(Cn2cccn2)C(=O)CCl,-2.8102
O=C(OCCCOCCCOC(=O)c1ccccc1)c2ccccc2,-4.595502563999999
O[S](=O)(=O)c1c[nH]cn1,0.1304
CC(C)=CCC1(C(=O)NC(=O)NC1=O)C(C)(C)C,-3.55
NC(=O)N(CCO)/N=C/c1oc(cc1)[N+]([O-])=O,-2.6852
FC(F)(F)C(F)(F)C(=O)C(F)(C(F)(F)F)C(F)(F)F,-1.4997434273
CCCCC(C)(C)CCC,-4.8108
Oc1cc(O)c(cc1[N+]([O-])=O)[N+]([O-])=O,-3.4086
OC(=O)C(O)=O,0.0790172102
C1C(=O)C=C2C(C)=CC3C4CCC(C(=O)C)(OC(=O)C)C4(C)CCC3C2(C)C1,-5.35
CC1(C)C2CCC(C2)C1=C,-4.4715404278
COC1=C(O)C=CC(=C1)\C=C\C(O)=O,-3.05
OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.8547
CC(=C)CCl,-1.8108
Cc1cccc(N)c1,-0.9508352475
CN(C)CCCO,0.9864676175
CNC(=O)O\N=C(\C)SC,-1.21
CCOC(=O)NC1=CC2=C(SC3=C(C=CC=C3)N2C(=O)CCN4CCOCC4)C=C1,-3.9
CCCCCCCCCCCCCCN(C)C,-3.9356925608
C[C@@H](CCl)[N+]([O-])=O,-1.1887
CC(=O)OCCN(CCC#N)c1ccc(cc1)N=Nc2c(Cl)cc(cc2Cl)[N+]([O-])=O,-7.0514245951
CCC(C)CC(=O)CC,-1.630817582
CCCCCCCCCCCCCCCCCC[P](=O)(OC)OC,-5.529966163099999
CC1(N)CN(C2=C(F)C3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1,-5.64
CC1CCCCC1,-3.8459348013
Clc1cccc(c1Cl)c2ccccc2Cl,-5.944
CC1=CC=C(C(=O)N(O)C2=CC=C(Cl)C=C2)C=C1,-4.42
CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC(C)=O,-4.0668869332
O[Co]=O,-6.275970814500001
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccc(Br)cc2)c1)c3ccc(OC(F)F)cc3,-8.1731
CCC(O)C(C)C,-0.7062
CCCCCCCCN(CCCCCCCC)CCCCCCCC,-6.8496
OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-1.0665
COC(=O)C(NC(=O)C(Cl)Cl)C(C)O,-0.62
[O-]c1cccc2[nH+]cccc12,-2.5417
Clc1cc(cc(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.6997
CNC,1.558
C1OC2=C(O1)C=C(C(=C2)CO)[N+](=O)[O-],-3.06
C=CCCCCCCCCC=O,-3.8931862
CC(C)C[C@H](N)C(=O)N[C@H](CCC(N)=O)C(O)=O,-1.5687
CCC(Br)(CC)C(N)=O,-1.44
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CCC4(O)C#CCO,-3.526033775
CN1C=CC(=NC1=O)N[S](=O)(=O)C2=CC=C(N)C=C2,-2.36
OC(=O)C1=C(Br)C=CO1,-1.17
COc1c2C=CC(=O)Oc2cc3OC(C)(C)C=Cc13,-3.81
CC(C)(C)NC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-3.17
CCCCC(CC)C(=O)OOC(C)(C)CC(C)(C)C,-5.9495319098
CC1CCC(C)(C)C1,-4.4784
Fc1ccc(F)cc1,-1.9709
CCCCC1=C(C)NC(=NC1=O)N(C)C,-2.2416
OCC[S](O)(=O)=O,0.8992
O=C(C1CCCC1)N(O)C1CCCCC1,-3.16
CC1C(N)CN1C1=C(Cl)C2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1,-4.48
CCCC(C)CC,-4.3063
CCCCC(CC)COCCCNC(=O)Nc1cccc2c(NC(=O)NCCCOCC(CC)CCCC)cccc12,-8.0680715196
[O-][N+](=O)c1ccc(Cl)cc1,-2.8118286729000004
OCCN1CCNC1=O,0.8776773261
CC(C)(c1ccc(Oc2ccc(N)cc2)cc1)c3ccc(Oc4ccc(N)cc4)cc3,-7.191727219600001
CCCNCCC,-0.461082427
CC(C)(NC(=O)C1=CC=CC=C1)C(=O)NCC(=O)O,-0.56
OC(=O)c1cscc1,-1.4743
N[S](=O)(=O)c1ccc(NC(=S)Nc2ccc(F)cc2)cc1,-2.9899599684
CCOC(=O)CC(C)=O,-0.073
COC1=NC(=NC(=C1)OC)NC(=O)N[S](=O)(=O)C2=NC=CC=C2C(=O)N(C)C,-3.97
Oc1c(Cl)c(Cl)cc(Cl)c1Cl,-3.37
CCCC(=O)NCCNC(=O)CCC,-0.6222
ClC1=CC=C(N[S](=O)(=O)C2=CC=CC=C2)C=C1,-4.03
O1c2ccccc2Oc3ccccc13,-5.3106
COc1ccc(O)cc1,-0.4919
CC12CCC(CC1=O)C2(C)C(=O)O,-1.78
C=CCOCC1CO1,0.049756882
OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,-4.1488
C=COC1CC1,-1.1001
FC(Cl)Cl,-0.7383
CC1=CN(C2CC(O)C(CO)O2)C(=O)NC1=O,-0.7420620876999999
Cc1ccc(cc1O)[N+]([O-])=O,-2.1851
CCCCCCCOC(=O)C1=CC(Br)=C(O)C=C1,-4.42
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(OC(C)=O)c(C)c(C)c2O1,-5.7715452251
NC(=O)NCC(O)=O,-0.5809
CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCCCCCCCC\C=C/CCCCCCCC,-7.071179206900001
O=C(O)c(c(ccc1)Cl)c1,-1.89
Cc1cnc2c(ccc3c(C)c(C)cnc23)c1C,-5.1939
Cc1ccc(cc1)c2ccccc2,-4.6185
Oc1ccc(Cl)cc1,-0.6876597172
CC(C)C(N)C(O)=O,-0.1971
FC1=CN(C(=O)NC1=O)C(=O)Nc2ccccc2,-1.6184
CN1C(=O)N(C)C2=C([NH]C(=N2)C3=CC=CC=C3)C1=O,-5.0
COC(=O)COc1ccc(Cl)cc1Cl,-2.9596
CCCCOC(=O)C(C)O,-0.5629
CC(C)(C)Cl,-1.507
Clc1cc2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c(Cl)c1Cl,-11.4795
COC(=O)c1c(cccc1[N+]([O-])=O)C(O)=O,-2.0853
OC(=O)c1ccc2ccccc2n1,-1.0911
CCOC(=O)N1CCC(=O)CC1,0.7665063868
CC(=O)C1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C,-3.8202
[O-][N+](=O)C1=C(NN=C(C#N)C#N)C=CC=C1,-3.93
COC(=O)c1cc(O)c(O)c(O)c1,-1.2399
OC1=C(CC2=C(O)C3=CC=CC=C3OC2=O)C(=O)OC4=C1C=CC=C4,-4.27
C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,-5.1495
OC(=O)COc1cc(Cl)cc(Cl)c1,-2.3617
COC(OC)C(C)(C)CC=C(C)C,-3.3397616042
ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C=C2)Cl)C=C1Cl,-7.67
COC1CCCC1,-0.9037886388
CC(=O)OC1=CC=C(C=C1)C(C)=O,-1.52
CC12CCC(=O)C=C1C=CC3C2CCC4(C)C3CCC45CCC(=O)O5,-4.1007061575
COC(=O)\C=C\c1ccccc1,-2.7343475301
O=C1OC(=O)c2cccc3cccc1c23,-6.2970532498
O1C2=C(C=CC=C2)C3=C1C=CC=C3,-4.6
[Ni][Ni][Ni]=[S]=S,-4.5143091680000005
CCCCCCCCCCCCCCCCCCC(O)=O,-3.775990335
OC(=O)C(=O)Nc1ccccc1,-1.3019
O[C@H]([C@H](O)[C@H](O)C(O)=O)[C@@H](O)C(O)=O,-0.3225
CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(NC(C)=O)C=C2)[S](N)(=O)=O,-1.69
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2OC=O,-4.93
NC(=O)c1ccc(cc1)[S](N)(=O)=O,-2.3015
